AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,ESR,ST,FER,RAC1P,PUBCOV
43,6,0,1,0,0,4,0,4,0,1,1,0,0,0,0
15,17,4,0,1,0,0,0,4,1,0,6,0,2,0,1
42,15,2,1,1,0,0,0,4,3,0,3,0,0,0,1
15,12,4,0,0,0,0,0,4,3,0,1,0,2,0,0
12,15,3,0,0,0,0,0,4,3,0,6,0,2,0,0
44,21,2,0,0,0,0,0,4,0,0,1,0,0,0,0
49,15,2,1,0,0,0,0,2,0,0,6,0,0,1,1
26,11,2,0,0,0,0,0,4,0,0,1,0,2,0,0
7,15,0,0,0,0,0,0,4,0,0,6,0,1,0,1
30,15,3,0,0,0,0,0,4,0,0,1,0,2,1,0
2,13,4,1,0,7,0,0,4,0,0,6,0,0,1,1
40,16,2,1,0,0,0,2,4,0,0,1,0,0,0,0
0,10,4,1,0,1,4,2,0,0,1,0,0,0,0,0
5,18,4,0,0,0,0,2,4,0,0,6,0,2,0,0
3,17,4,0,0,0,0,2,4,3,0,6,0,2,0,0
48,11,2,1,0,0,0,0,4,3,0,1,0,0,0,0
35,20,3,0,0,0,0,0,4,3,0,1,0,2,0,0
14,0,0,1,0,0,0,0,4,3,0,1,0,0,0,0
25,18,4,0,1,0,0,0,4,3,0,6,0,2,0,1
28,18,0,1,0,0,0,0,2,0,0,3,0,0,0,1
3,15,4,1,0,0,0,0,4,2,0,1,0,0,0,0
1,12,4,0,0,1,0,0,0,0,0,6,0,2,0,0
11,15,0,1,0,0,4,0,4,3,1,1,0,0,0,0
5,18,4,0,0,0,0,0,4,3,0,1,0,2,0,0
32,18,2,1,0,0,0,0,4,3,0,1,0,0,0,0
0,11,4,1,0,7,0,0,0,1,0,0,0,0,0,0
25,12,4,0,0,0,0,0,4,3,0,6,0,2,1,0
7,15,0,1,0,0,0,0,4,3,0,1,0,0,1,0
3,13,4,1,0,0,0,0,4,3,0,1,0,0,1,0
0,10,4,0,0,8,0,0,0,3,0,0,0,2,1,0
27,16,0,1,1,0,0,2,4,3,0,6,0,0,1,0
17,14,4,0,0,0,0,2,4,3,0,3,0,2,1,0
49,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
44,18,4,0,1,0,0,0,4,1,0,1,0,0,0,0
41,12,0,0,1,0,0,0,4,0,0,6,0,0,0,1
42,18,0,1,0,0,0,0,4,0,0,1,0,0,0,0
15,20,2,0,0,0,0,2,4,0,0,1,0,2,0,1
10,15,4,0,0,0,0,2,4,1,0,6,0,1,0,1
2,14,4,0,0,5,0,0,4,3,0,6,0,2,0,0
26,20,4,0,0,0,0,0,4,3,0,6,0,2,0,0
2,13,4,1,0,1,0,0,4,0,0,6,0,0,0,0
19,15,0,0,0,0,4,0,4,0,1,6,0,2,0,1
49,16,0,0,1,0,0,0,4,0,0,6,0,0,0,1
23,21,0,0,0,0,0,0,4,3,0,1,0,2,0,0
49,13,0,0,0,0,0,0,4,1,0,6,0,0,0,0
15,18,4,1,0,0,0,0,4,0,0,1,0,0,1,0
2,15,4,1,0,1,0,0,4,3,0,6,0,0,0,0
25,15,0,0,0,0,0,0,4,1,0,1,0,2,0,0
6,18,4,1,0,0,0,0,4,3,0,1,0,0,0,0
3,13,4,1,0,0,0,0,4,3,0,1,0,0,0,0
0,12,4,0,0,1,0,0,0,3,0,0,0,2,0,0
21,17,0,0,0,0,0,0,4,3,0,6,0,2,0,0
22,15,0,0,0,0,0,0,4,0,0,1,0,2,1,0
33,15,0,1,1,0,0,0,4,0,0,6,0,0,1,1
33,16,0,0,0,0,0,0,4,3,0,6,0,2,0,0
33,17,0,0,0,0,0,0,4,1,0,6,0,2,0,0
42,5,4,0,1,0,4,0,4,0,1,6,0,0,0,1
49,17,0,0,0,0,0,0,4,0,0,6,0,0,0,0
14,20,0,1,0,0,3,0,4,1,1,1,0,0,0,0
4,16,4,0,1,0,0,0,4,0,0,6,0,1,0,1
4,10,4,1,0,0,0,0,4,3,0,6,0,0,0,1
19,18,4,1,0,0,0,0,4,3,0,1,0,0,0,0
33,19,0,0,0,0,0,0,4,1,0,1,0,2,0,0
1,12,4,0,1,1,0,0,0,0,0,6,0,2,1,0
30,12,0,0,0,0,3,0,4,0,1,1,0,2,0,0
6,18,4,1,0,0,3,0,4,0,1,6,0,0,0,0
14,8,0,1,0,0,4,0,4,0,1,3,0,0,0,1
13,9,0,0,0,0,4,0,4,0,1,6,0,2,0,1
49,15,2,0,0,0,0,0,4,1,0,6,0,0,0,0
21,20,0,0,0,0,4,0,4,0,1,6,0,2,0,0
9,15,4,1,0,0,0,2,3,1,0,1,0,0,1,0
19,17,0,0,0,0,0,0,4,3,0,1,0,2,0,0
48,17,2,0,0,0,0,0,2,0,0,6,0,0,0,1
28,13,2,1,0,0,0,0,4,1,0,6,0,0,0,1
3,11,4,1,0,0,0,0,4,1,0,6,0,0,0,1
4,15,4,1,0,0,0,0,4,0,0,6,0,0,0,0
38,14,2,0,0,0,0,0,4,3,0,6,0,0,1,1
40,0,2,0,1,0,0,0,4,0,0,6,0,0,0,1
18,12,3,1,1,0,0,0,4,0,0,6,0,0,0,1
18,16,4,1,0,0,0,0,4,0,0,1,0,0,0,0
11,15,0,0,0,0,0,0,4,0,0,6,0,1,0,0
17,15,0,1,0,0,0,0,4,0,0,1,0,0,0,0
19,18,0,0,1,0,0,0,4,0,0,1,0,2,0,1
23,15,0,1,0,0,0,0,4,0,0,1,0,0,0,0
27,18,0,0,0,0,0,0,4,3,0,6,0,2,0,0
8,20,4,0,1,0,0,1,4,3,0,6,0,2,0,1
29,11,0,0,0,0,4,0,4,0,1,6,0,2,0,0
8,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
33,0,0,0,0,0,3,0,4,0,1,1,0,2,0,0
4,15,4,0,0,0,0,0,4,0,0,6,0,2,0,0
2,13,4,0,0,1,0,0,4,0,0,6,0,2,0,0
20,15,3,0,0,0,0,0,4,0,0,6,0,2,0,0
0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,18,4,1,0,0,0,2,4,0,0,6,0,0,0,0
44,14,1,0,0,0,0,0,4,1,0,6,0,0,0,1
31,20,0,0,0,0,0,0,4,3,0,6,0,2,0,0
18,15,4,0,0,0,4,0,4,0,1,1,0,2,0,0
26,14,0,0,0,0,4,2,4,0,1,6,0,2,0,0
0,11,4,1,0,2,0,2,0,0,0,0,0,0,0,1
41,15,0,1,0,0,1,0,4,0,0,1,0,0,0,0
26,18,0,0,0,0,0,0,4,2,0,6,0,2,0,0
6,18,4,1,0,0,0,0,3,2,0,3,0,0,0,0
3,15,4,1,0,0,0,0,4,2,0,1,0,0,0,0
49,15,0,1,0,0,0,0,2,0,0,6,0,0,0,1
18,15,4,1,1,0,0,2,4,1,0,6,0,0,0,1
8,12,4,0,0,0,0,2,4,1,0,6,0,2,0,0
6,19,4,1,0,0,0,2,4,1,0,1,0,0,0,0
4,15,4,1,0,0,0,2,4,1,0,1,0,0,0,0
22,20,4,1,0,0,0,0,4,0,0,2,0,0,0,0
13,19,4,0,0,0,0,0,4,1,0,1,0,2,0,0
7,18,4,0,0,0,0,0,4,0,0,1,0,2,1,0
14,20,0,1,0,0,4,0,4,0,1,1,0,0,0,0
15,20,0,0,0,0,3,0,4,0,1,1,0,2,0,0
10,15,4,0,0,0,4,0,4,0,1,1,0,2,0,0
48,9,1,1,0,0,4,0,4,0,1,1,0,0,0,0
41,20,0,0,0,0,0,0,4,0,0,1,0,0,0,0
9,20,4,0,0,0,0,0,4,0,0,1,0,2,0,0
49,15,0,0,0,0,0,0,4,0,0,6,0,0,0,0
29,18,4,0,0,0,0,0,2,0,0,3,0,2,0,0
49,15,0,0,0,0,0,0,4,3,0,6,0,0,1,0
28,15,4,0,0,0,0,0,4,3,0,1,0,2,1,0
15,11,3,1,1,0,0,0,2,3,0,6,0,0,1,0
4,17,4,0,0,0,0,0,4,0,0,1,0,2,0,0
34,15,0,1,0,0,0,2,4,3,0,1,0,0,0,0
35,17,0,1,0,0,0,2,4,3,0,3,0,0,0,0
3,15,4,1,0,0,0,0,4,0,0,6,0,0,1,0
1,12,4,0,0,7,0,0,0,0,0,6,0,2,1,0
17,18,4,0,0,0,0,0,4,2,0,1,0,2,0,0
31,20,0,0,0,0,0,0,4,1,0,1,0,2,0,0
29,15,0,1,0,0,0,0,4,0,0,1,0,0,0,0
44,15,2,0,0,0,3,0,4,0,1,1,0,0,0,0
8,18,0,1,0,0,0,0,4,3,0,1,0,0,0,0
4,15,4,1,0,0,0,0,4,0,0,6,0,0,0,0
1,12,4,1,0,5,0,0,0,0,0,1,0,0,0,1
25,11,4,0,0,0,0,0,4,0,0,6,0,2,0,0
39,17,0,0,1,0,0,0,4,0,0,6,0,0,0,1
1,13,4,1,0,3,0,0,0,0,0,6,0,0,0,0
2,14,4,0,0,3,0,0,4,0,0,1,0,2,0,0
38,19,2,1,1,0,0,0,4,0,0,6,0,0,1,1
36,19,4,1,0,0,0,0,4,0,0,2,0,0,1,0
35,0,0,0,0,0,3,0,4,3,1,6,0,2,0,0
11,19,4,1,0,0,0,0,4,0,0,1,0,0,0,0
7,18,0,0,0,0,0,0,4,0,0,2,0,2,0,0
7,19,4,1,0,0,4,0,4,0,1,1,0,0,0,0
10,20,4,0,0,0,0,0,4,0,0,1,0,2,0,0
12,19,4,1,0,0,0,2,4,0,0,1,0,0,0,0
18,20,4,1,0,0,0,0,4,0,0,1,0,0,0,0
7,20,4,1,0,0,0,0,4,0,0,6,0,0,0,0
2,13,4,0,0,1,0,0,4,0,0,6,0,2,0,0
0,12,4,1,0,1,0,0,0,0,0,0,0,0,0,0
42,8,0,0,0,0,4,0,4,0,1,6,0,0,0,0
42,21,0,0,0,0,0,0,4,0,0,6,0,0,0,0
11,20,4,1,0,0,0,0,4,0,0,1,0,0,0,0
49,21,2,0,0,0,0,0,4,0,0,1,0,0,1,0
42,5,0,0,1,0,3,0,4,0,1,1,0,0,0,0
23,5,4,0,0,0,3,0,4,0,1,6,0,2,0,0
12,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
9,17,4,1,0,0,0,0,4,0,0,1,0,0,0,0
28,19,0,0,0,0,0,0,4,0,0,1,0,2,0,0
5,15,4,1,0,0,0,0,4,0,0,3,0,0,0,0
45,20,0,0,0,0,0,0,4,1,0,1,0,0,0,0
49,15,2,0,0,0,0,0,4,1,0,6,0,0,0,1
0,11,4,1,0,0,0,0,0,1,0,0,0,0,0,1
28,12,0,1,0,0,0,2,4,0,0,1,0,0,0,0
24,20,0,0,0,0,0,0,4,0,0,6,0,2,0,0
42,15,0,1,0,0,0,0,4,1,0,6,0,0,0,0
4,12,4,1,0,0,0,0,4,0,0,6,0,0,0,0
47,17,0,1,0,0,3,0,4,0,1,6,0,0,0,1
20,16,3,0,1,0,0,0,4,3,0,6,0,2,0,0
11,15,0,0,0,0,0,0,4,1,0,1,0,2,0,0
8,15,0,1,0,0,0,0,4,0,0,1,0,0,0,0
32,11,0,1,0,0,4,0,4,0,1,1,0,0,0,0
2,13,4,1,0,1,0,0,4,0,0,6,0,0,0,0
35,19,0,0,0,0,4,0,4,0,1,6,0,2,0,0
24,15,4,0,0,0,4,0,4,0,1,1,0,2,0,0
7,17,4,0,0,0,0,0,4,1,0,1,0,2,0,0
11,13,0,0,0,0,0,0,4,0,0,6,0,2,0,0
28,19,0,0,0,0,0,0,4,0,0,6,0,2,0,0
0,11,4,1,0,2,0,0,0,1,0,0,0,0,0,0
44,15,0,1,0,0,0,0,4,0,0,6,0,0,0,1
45,17,0,0,1,0,0,0,4,0,0,6,0,0,0,1
37,20,0,0,0,0,4,2,4,3,1,6,0,0,0,0
6,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
5,18,0,1,0,0,0,0,4,3,0,6,0,0,0,0
37,18,2,1,0,0,0,1,2,1,0,3,0,0,0,0
17,15,0,0,0,0,0,0,4,0,0,6,0,2,1,0
26,15,3,0,0,0,0,0,4,0,0,3,0,2,1,0
0,11,4,0,0,7,0,0,0,3,0,0,0,2,1,1
5,18,4,0,0,0,0,2,4,0,0,6,0,2,0,0
36,8,0,0,0,0,3,0,4,3,1,1,0,0,0,0
40,8,0,1,0,0,3,0,4,3,1,1,0,0,0,0
42,21,0,0,1,0,0,0,4,0,0,1,0,0,0,0
24,15,0,0,0,0,0,0,4,0,0,1,0,2,0,0
24,17,0,1,0,0,0,0,4,0,0,1,0,0,0,0
2,12,4,1,0,1,0,0,3,1,0,1,0,0,0,1
46,18,2,1,0,0,2,0,4,1,0,1,0,0,0,0
5,15,4,1,0,0,0,2,4,1,0,1,0,0,0,0
4,15,4,0,0,0,0,2,4,0,0,6,0,2,0,0
3,15,4,1,0,0,0,2,4,1,0,1,0,0,0,1
35,0,3,0,0,0,4,2,4,0,1,6,0,2,0,1
12,19,4,0,0,0,0,0,4,0,0,1,0,2,0,0
6,18,0,0,0,0,0,0,4,3,0,1,0,1,0,0
7,15,0,1,0,0,0,0,4,3,0,1,0,0,0,0
23,20,0,0,0,0,0,0,4,3,0,6,0,2,0,0
1,12,4,0,0,1,0,0,0,0,0,6,0,2,0,1
1,12,4,0,0,1,0,0,0,0,0,6,0,2,0,1
46,18,0,0,1,0,0,0,4,0,0,6,0,0,0,0
48,15,0,1,1,0,0,0,4,0,0,6,0,0,0,1
25,19,4,1,1,0,0,0,4,0,0,6,0,0,0,1
12,20,4,1,0,0,4,2,4,0,1,1,0,0,0,0
20,15,4,0,0,0,4,2,4,0,1,6,0,2,0,0
49,15,3,1,0,0,3,0,4,0,1,1,0,0,0,0
25,21,4,1,0,0,4,0,4,0,1,1,0,0,0,0
6,18,4,1,0,0,0,0,4,2,0,1,0,0,0,0
38,0,4,0,0,0,4,0,4,3,1,6,0,0,0,0
23,21,0,0,0,0,4,0,4,0,1,6,0,2,0,0
18,13,4,1,1,0,0,0,4,0,0,6,0,0,0,1
6,11,4,0,0,0,0,0,4,0,0,6,0,2,0,0
35,18,0,1,0,0,0,0,4,0,0,1,0,0,0,0
1,12,4,1,0,1,0,0,0,3,0,1,0,0,0,0
1,12,4,0,0,1,0,0,0,3,0,1,0,2,0,0
30,20,0,0,1,0,0,0,4,3,0,6,0,2,0,0
1,13,4,0,0,2,0,0,0,3,0,6,0,2,0,0
28,8,4,0,0,0,4,0,4,0,1,1,0,2,0,0
8,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
8,12,0,0,0,0,0,0,4,0,0,1,0,1,0,0
22,15,0,0,0,0,4,0,4,0,1,6,0,2,0,0
2,14,4,0,0,2,4,0,4,0,1,6,0,2,0,0
0,11,4,0,0,2,4,0,0,0,1,0,0,2,0,0
46,16,4,0,0,0,0,0,4,0,0,6,0,0,1,1
5,12,4,1,0,0,0,1,4,0,0,3,0,0,1,1
8,13,0,0,1,0,0,0,4,1,0,6,0,2,0,0
5,18,4,0,0,0,0,2,4,0,0,1,0,2,0,0
2,13,4,1,0,1,0,0,4,1,0,2,0,0,0,0
49,15,1,1,1,0,0,0,2,0,0,6,0,0,0,1
12,20,4,0,0,0,0,2,4,0,0,1,0,2,0,0
39,20,3,0,1,0,4,0,4,0,1,1,0,0,0,0
1,13,4,0,0,7,0,0,0,0,0,6,0,2,0,1
38,17,2,0,0,0,3,0,4,0,1,1,0,0,1,0
27,16,2,1,0,0,0,0,4,0,0,1,0,0,0,0
21,15,4,1,1,0,0,0,4,1,0,6,0,0,0,0
47,11,4,1,1,0,0,0,4,0,0,6,0,0,0,1
11,20,4,1,0,0,0,2,4,1,0,3,0,0,0,0
4,18,4,1,0,0,0,0,4,1,0,2,0,0,0,0
3,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
41,15,1,0,0,0,0,0,4,3,0,1,0,0,0,0
8,20,4,0,0,0,4,2,4,0,1,2,0,2,1,0
33,12,0,0,1,0,0,0,4,3,0,6,0,2,0,0
45,20,2,1,0,0,0,0,4,0,0,6,0,0,0,0
35,20,0,1,0,0,0,0,4,0,0,1,0,0,1,0
46,11,0,0,1,0,0,0,4,0,0,6,0,0,0,1
18,20,4,1,0,0,0,0,4,0,0,3,0,0,0,0
12,19,4,1,0,0,0,0,4,0,0,1,0,0,0,0
41,18,1,0,0,0,0,0,4,0,0,6,0,0,0,1
15,20,0,0,0,0,0,2,4,3,0,6,0,2,0,0
27,8,0,0,0,0,4,0,4,0,1,6,0,2,0,0
9,15,4,1,0,0,3,0,4,0,1,1,0,0,0,0
0,11,4,0,0,0,0,0,0,0,0,0,0,2,0,0
48,17,4,0,0,0,0,0,4,0,0,6,0,0,1,0
3,12,4,0,0,0,4,0,4,0,1,6,0,2,0,0
28,8,0,1,0,0,4,0,4,0,1,1,0,0,0,0
22,8,0,0,0,0,4,0,4,0,1,1,0,2,0,0
3,15,4,1,0,0,0,0,4,1,0,6,0,0,0,0
1,12,4,0,0,1,0,0,0,1,0,6,0,2,0,0
33,0,0,0,0,0,4,0,4,0,1,6,0,2,0,0
6,15,4,0,0,0,4,0,4,0,1,1,0,2,0,0
1,12,4,1,0,2,0,0,0,0,0,6,0,0,0,1
0,10,4,1,0,2,0,0,0,0,0,0,0,0,0,1
17,18,0,1,0,0,0,0,4,3,0,1,0,0,0,0
15,18,0,0,0,0,0,0,4,3,0,1,0,2,0,0
26,19,0,0,0,0,0,0,4,0,0,6,0,2,0,1
26,15,0,1,0,0,0,0,4,0,0,1,0,0,0,1
1,11,4,1,0,2,0,0,0,2,0,6,0,0,0,1
0,11,4,1,0,2,0,0,0,2,0,0,0,0,0,1
47,20,0,0,0,0,3,0,4,0,1,6,0,0,0,0
34,18,0,0,0,0,4,0,4,0,1,1,0,2,0,0
2,13,4,0,0,1,0,0,4,0,0,6,0,2,0,1
38,20,0,0,0,0,0,0,4,1,0,6,0,0,0,0
0,11,4,1,0,2,0,0,0,1,0,0,0,0,0,0
1,12,4,0,0,1,0,0,0,1,0,1,0,2,0,0
40,15,0,0,1,0,0,0,4,3,0,2,0,0,0,0
44,0,0,1,0,0,0,0,4,1,0,1,0,0,0,0
8,19,4,1,0,0,0,2,2,1,0,1,0,0,0,0
7,17,4,0,0,0,0,2,4,0,0,1,0,2,0,0
28,11,0,0,0,0,4,0,4,0,1,6,0,2,0,0
0,10,4,1,0,2,0,0,0,0,0,0,0,0,0,0
19,11,0,0,0,0,4,0,4,0,1,6,0,2,0,0
24,15,0,1,0,0,3,0,4,0,1,1,0,0,0,0
11,15,2,0,0,0,0,0,4,3,0,6,0,2,0,0
27,20,0,0,0,0,0,0,4,0,0,6,0,2,0,0
0,11,4,0,0,2,0,0,0,0,0,0,0,2,0,0
2,13,4,1,0,1,0,0,4,3,0,6,0,0,0,0
35,12,4,1,0,0,0,0,4,0,0,6,0,0,1,0
42,15,2,0,0,0,0,0,4,3,0,6,0,0,0,0
22,15,0,0,0,0,0,0,4,0,0,1,0,2,0,0
3,14,4,1,0,0,0,0,4,0,0,6,0,0,0,0
4,15,4,1,0,0,0,0,4,0,0,6,0,0,0,0
2,14,4,0,0,1,0,0,4,0,0,6,0,2,0,0
44,0,4,0,1,0,4,0,4,0,1,1,0,0,0,0
31,20,0,0,0,0,0,0,4,1,0,6,0,2,0,0
0,10,4,0,0,2,0,0,0,3,0,0,0,2,0,0
23,21,0,0,0,0,4,2,4,0,1,6,0,2,0,0
34,18,0,0,0,0,0,0,4,0,0,1,0,2,0,0
10,18,4,1,0,0,0,0,4,0,0,6,0,0,0,0
15,17,3,1,0,0,0,0,4,3,0,3,0,0,0,1
37,20,0,0,0,0,0,0,4,0,0,6,0,0,0,0
18,16,0,0,0,0,4,0,4,0,1,6,0,2,0,1
4,15,4,0,0,0,0,0,4,0,0,1,0,2,0,1
7,19,4,0,0,0,0,0,4,3,0,1,0,2,0,0
47,14,1,0,1,0,0,0,4,3,0,6,0,0,0,0
6,18,4,1,0,0,0,2,4,3,0,1,0,0,0,0
38,20,0,0,0,0,0,0,4,0,0,1,0,0,0,0
2,14,4,0,0,1,0,0,4,1,0,6,0,2,0,0
16,18,2,0,0,0,0,2,4,0,0,1,0,2,0,1
33,20,0,0,0,0,0,2,4,0,0,6,0,2,0,0
1,12,4,0,0,2,0,2,0,0,0,6,0,2,0,0
33,11,0,0,1,0,0,0,4,0,0,6,0,2,0,1
33,0,0,1,0,0,0,0,4,3,0,6,0,0,0,1
2,13,4,0,1,4,0,0,4,3,0,6,0,2,0,1
16,21,2,0,0,0,0,0,4,0,0,1,0,2,0,0
17,22,2,1,0,0,0,2,4,3,0,1,0,0,0,0
31,15,0,1,0,0,0,0,2,1,0,1,0,0,0,1
4,19,4,0,0,0,0,0,4,1,0,6,0,2,0,0
2,12,4,0,1,1,0,0,4,1,0,1,0,2,0,0
33,20,0,0,0,0,3,0,4,1,1,6,0,2,0,0
4,15,4,0,0,0,0,0,4,1,0,1,0,2,0,0
3,15,4,0,0,0,0,0,4,1,0,6,0,2,0,0
17,18,3,0,0,0,0,2,4,0,0,1,0,2,0,0
3,15,4,0,0,0,0,0,4,0,0,6,0,2,0,0
35,18,0,0,1,0,0,0,4,1,0,1,0,2,0,0
48,3,0,1,0,0,4,0,4,0,1,1,0,0,0,0
44,3,0,0,0,0,3,0,4,0,1,1,0,0,0,0
19,18,2,0,0,0,0,0,4,0,0,1,0,2,0,0
16,15,2,1,0,0,0,0,4,0,0,3,0,0,0,0
19,13,4,1,0,0,0,2,4,0,0,6,0,0,0,0
14,12,4,1,1,0,0,0,4,0,0,3,0,0,0,0
27,18,0,0,0,0,0,0,4,0,0,3,0,2,0,0
32,20,2,0,0,0,0,0,4,0,0,1,0,2,0,0
41,20,1,1,0,0,0,0,2,0,0,1,0,0,0,1
49,19,0,0,0,0,0,0,4,0,0,6,0,0,0,0
12,18,4,0,0,0,0,0,4,1,0,1,0,2,1,1
45,20,4,0,0,0,0,0,4,0,0,2,0,0,0,0
30,20,0,0,0,0,0,0,4,3,0,1,0,2,0,0
39,18,0,1,1,0,0,0,2,0,0,6,0,0,0,1
20,16,4,1,1,0,0,0,4,0,0,1,0,0,0,0
11,20,4,0,0,0,0,2,4,0,0,1,0,2,0,0
37,21,2,0,1,0,4,0,4,0,1,1,0,0,0,0
9,20,4,1,0,0,0,0,4,0,0,1,0,0,0,0
7,18,4,0,1,0,0,0,4,0,0,1,0,2,0,0
34,14,0,1,1,0,0,0,4,0,0,2,0,0,1,0
32,15,0,0,0,0,0,0,4,0,0,6,0,2,1,0
8,18,0,1,0,0,0,0,4,0,0,1,0,0,1,0
1,12,4,0,1,7,0,0,0,1,0,6,0,2,0,0
48,19,0,0,1,0,3,0,4,0,1,6,0,0,0,0
16,16,0,1,0,0,0,2,4,3,0,1,0,0,0,0
0,11,4,1,0,1,0,2,0,3,0,0,0,0,0,0
21,18,0,0,0,0,0,0,4,3,0,1,0,2,0,0
48,20,0,0,0,0,4,0,4,0,1,6,0,0,0,0
36,15,0,0,0,0,0,0,4,0,0,1,0,0,0,0
18,15,4,1,1,0,0,0,4,2,0,6,0,0,0,1
49,15,0,1,1,0,0,0,4,0,0,6,0,0,0,1
46,11,0,0,1,0,0,0,4,1,0,6,0,0,0,1
23,15,4,1,1,0,0,0,4,1,0,6,0,0,0,1
34,15,0,1,0,0,0,0,4,0,0,1,0,0,0,0
21,15,0,0,0,0,4,0,4,0,1,6,0,2,0,0
29,20,4,0,0,0,4,0,4,0,1,6,0,2,0,0
18,20,4,0,0,0,0,0,4,0,0,3,0,2,1,0
36,20,4,0,0,0,0,0,4,0,0,1,0,0,1,0
40,16,2,1,0,0,0,0,4,0,0,1,0,0,0,0
22,21,0,0,0,0,4,0,4,1,1,6,0,2,0,0
2,13,4,0,0,7,0,0,4,0,0,1,0,2,1,1
1,12,4,1,0,7,0,0,0,0,0,1,0,0,1,1
6,18,4,0,0,0,0,0,4,1,0,6,0,2,0,0
7,18,4,0,0,0,0,0,4,0,0,6,0,2,0,0
32,15,0,0,1,0,4,0,4,3,1,1,0,2,0,0
7,15,4,1,0,0,4,0,4,0,1,1,0,0,0,1
34,19,0,0,0,0,0,2,4,0,0,6,0,2,0,0
11,19,4,1,0,0,0,2,4,1,0,1,0,0,0,0
3,13,4,0,0,0,0,2,4,1,0,1,0,2,0,0
24,19,4,1,0,0,3,0,4,0,1,6,0,0,0,0
30,20,0,0,0,0,3,0,4,0,1,3,0,2,0,0
32,20,0,1,0,0,3,0,4,0,1,1,0,0,0,0
0,12,4,0,0,1,3,0,0,0,1,0,0,2,0,1
48,6,0,0,0,0,4,0,4,0,1,1,0,0,0,1
42,11,0,1,1,0,0,0,4,3,0,6,0,0,1,1
18,16,4,0,0,0,0,0,4,3,0,1,0,2,1,0
12,15,4,1,0,0,0,2,4,3,0,6,0,0,1,1
48,17,2,0,1,0,0,0,4,0,0,6,0,0,0,1
36,2,0,1,0,0,3,0,4,0,1,1,0,0,0,1
25,0,0,0,0,0,4,0,4,0,1,1,0,2,0,0
5,15,4,1,0,0,0,0,4,0,0,1,0,0,0,0
38,11,0,0,0,0,0,0,4,0,0,1,0,0,0,0
11,18,0,0,0,0,0,0,4,0,0,1,0,2,0,0
3,15,1,1,0,0,0,0,4,0,0,6,0,0,0,0
12,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0
31,17,0,0,0,0,0,0,4,0,0,6,0,2,0,0
32,15,0,1,0,0,0,0,4,0,0,6,0,0,0,0
24,17,0,0,0,0,0,0,4,1,0,6,0,2,0,0
17,20,0,0,1,0,0,0,4,1,0,1,0,2,0,0
9,15,4,1,0,0,0,2,4,0,0,1,0,0,0,0
5,18,4,0,0,0,0,2,4,0,0,1,0,2,0,0
19,15,4,0,1,0,0,0,4,1,0,6,0,2,0,1
14,21,4,1,0,0,0,0,4,1,0,1,0,0,0,0
20,20,2,1,1,0,0,2,2,0,0,1,0,0,0,1
6,17,0,0,0,0,4,0,4,0,1,1,0,2,0,0
5,18,0,1,0,0,4,0,4,3,1,1,0,0,0,0
5,11,0,1,0,0,4,0,4,3,1,1,0,0,0,0
31,12,0,0,0,0,3,0,4,0,1,1,0,2,0,0
39,8,0,1,0,0,3,0,4,0,1,1,0,0,0,0
10,20,4,0,0,0,0,0,4,0,0,1,0,2,0,0
6,18,4,0,0,0,0,0,4,0,0,1,0,2,0,0
0,11,4,0,0,1,0,0,0,0,0,0,0,2,0,1
41,19,0,0,0,0,4,1,4,0,1,6,0,0,0,0
42,16,4,0,0,0,0,0,4,2,0,6,0,0,0,0
19,18,4,0,0,0,0,2,4,1,0,1,0,2,0,0
47,15,1,0,1,0,2,0,4,0,0,6,0,0,0,1
8,15,4,0,0,0,0,0,4,0,0,1,0,2,0,0
4,15,4,0,0,0,0,0,4,0,0,6,0,2,0,0
3,15,4,0,1,0,0,0,4,0,0,6,0,2,0,0
9,18,4,0,0,0,0,2,4,0,0,2,0,2,1,1
35,18,0,0,0,0,0,0,4,1,0,1,0,2,0,0
7,18,4,0,0,0,0,0,4,0,0,1,0,2,0,0
7,20,4,0,0,0,0,2,4,3,0,1,0,2,0,0
32,18,0,0,0,0,0,2,4,0,0,6,0,2,0,0
10,15,4,1,1,0,0,2,4,0,0,6,0,0,0,0
5,13,4,0,1,0,0,2,4,0,0,6,0,2,0,1
31,11,0,0,0,0,4,0,4,0,1,6,0,2,0,0
37,15,0,0,0,0,0,0,4,1,0,1,0,0,0,0
42,4,0,1,0,0,3,0,4,0,1,1,0,0,0,0
44,15,1,0,0,0,0,0,4,1,0,6,0,0,0,1
21,20,0,0,0,0,0,2,4,3,0,6,0,1,0,0
11,16,4,0,0,0,0,0,4,3,0,1,0,2,0,0
43,16,0,1,0,0,0,0,2,0,0,1,0,0,0,0
1,11,4,1,1,1,0,0,0,1,0,6,0,0,0,0
40,20,0,0,0,0,0,0,4,0,0,6,0,0,0,0
