age,workclass,education,marital-status,occupation,native-country,relationship,hours-per-week,gender,race,income
17,2,15,2,2,38,0,59,1,1,1
22,2,11,2,11,38,0,39,1,1,1
8,2,9,2,9,38,0,39,1,1,1
39,2,11,2,13,38,0,47,1,1,1
41,4,11,2,3,38,0,39,1,1,1
6,2,15,4,9,38,3,9,1,1,0
34,2,1,2,6,38,0,39,1,1,1
9,2,11,4,2,38,3,47,1,1,1
4,2,15,4,5,38,3,39,1,1,0
19,2,6,2,5,38,0,39,1,1,0
7,2,11,4,6,38,1,39,1,1,0
20,2,11,0,11,38,4,39,0,1,0
27,2,0,2,6,38,0,39,1,1,1
13,2,11,4,3,38,3,39,1,1,0
39,2,9,2,3,38,0,54,1,1,1
22,2,9,2,9,38,0,39,1,1,1
22,2,11,4,6,38,4,35,0,0,0
28,4,15,0,3,38,1,47,1,0,0
31,2,11,4,9,38,4,27,0,0,0
27,4,11,2,3,38,0,44,1,1,1
41,0,15,2,0,38,0,39,1,1,1
4,2,15,4,5,38,3,29,1,1,0
15,2,8,0,7,38,4,39,0,0,0
23,2,15,0,0,38,4,39,0,1,1
23,2,9,0,3,38,1,39,1,1,1
30,2,9,2,9,38,0,49,1,1,0
6,2,15,4,7,38,1,69,1,1,1
7,2,11,5,7,38,1,39,1,1,0
6,2,7,4,13,38,4,39,0,1,0
2,2,15,4,11,38,2,24,0,1,0
18,2,8,2,2,38,5,43,0,1,0
38,0,11,0,0,38,1,39,0,1,1
48,2,12,0,11,38,1,27,1,1,0
26,0,12,2,3,38,0,39,1,1,1
26,2,11,2,6,38,0,39,1,0,1
10,2,11,2,5,38,0,49,1,1,1
9,2,11,4,2,38,2,39,1,1,0
7,5,8,4,0,38,3,39,0,1,0
2,2,11,4,11,38,3,24,1,1,0
23,5,8,4,2,38,1,39,1,1,0
43,2,9,0,9,38,1,41,0,1,0
27,2,15,0,7,38,4,34,0,0,0
11,2,8,4,13,0,3,39,1,0,0
40,2,11,2,6,38,0,54,1,1,1
38,2,6,2,2,38,0,47,1,1,1
50,0,11,6,7,38,4,39,1,1,1
22,2,11,0,2,38,3,39,1,1,1
22,4,14,2,9,38,0,44,1,1,1
28,2,2,2,11,38,0,39,1,1,1
29,0,9,2,9,38,0,39,1,1,1
26,0,11,2,2,38,0,39,1,0,1
3,2,11,4,11,38,3,19,0,0,0
22,2,15,2,7,38,5,14,0,1,1
26,2,11,2,2,38,0,39,1,1,1
0,2,1,4,7,38,3,17,1,1,0
16,2,15,2,2,38,0,39,1,0,0
17,2,15,4,0,38,4,39,0,0,0
49,2,5,6,7,38,1,9,0,0,0
21,4,10,2,9,38,0,49,1,1,1
40,2,11,0,2,38,1,43,0,1,1
12,2,8,2,6,38,0,39,1,1,1
0,2,1,4,7,29,3,13,1,1,0
34,2,11,5,7,38,1,36,0,0,0
37,3,8,2,2,38,0,39,1,1,1
25,1,15,2,0,38,5,39,0,1,1
17,3,9,0,11,38,4,39,0,1,1
17,2,0,2,2,38,0,39,1,1,0
54,4,11,2,11,38,0,51,1,1,1
42,4,9,2,11,38,0,54,1,1,1
29,3,6,2,0,38,5,49,0,1,1
2,2,11,4,5,38,3,34,1,1,0
6,2,15,2,7,38,0,49,1,0,0
7,3,9,2,11,38,0,44,1,1,1
14,5,8,2,11,38,0,39,1,1,1
32,2,11,2,6,38,5,39,0,0,1
33,5,11,2,7,38,5,29,0,1,0
3,5,15,4,5,38,3,39,1,1,0
2,1,15,4,10,38,3,34,1,1,0
12,1,15,2,9,38,0,39,1,1,0
19,2,9,4,3,38,1,59,1,1,1
14,2,15,0,7,38,4,47,0,1,0
39,2,15,2,13,38,0,39,1,1,1
32,2,6,2,2,38,0,39,1,1,1
2,2,1,4,11,38,2,15,1,1,0
33,5,15,2,2,38,0,39,1,1,1
27,2,9,2,13,38,0,54,1,1,1
36,2,9,2,3,38,0,59,1,1,1
24,2,7,2,2,38,0,59,1,1,1
17,2,9,2,3,38,0,49,1,1,1
28,0,7,0,0,29,4,39,1,0,1
28,0,15,2,12,38,0,39,1,1,1
18,2,11,2,3,38,0,54,1,1,1
9,1,11,2,12,38,0,73,1,1,1
19,2,7,2,12,38,0,39,1,1,1
35,2,8,2,12,38,0,39,1,1,1
7,2,9,4,11,38,3,14,0,1,0
32,2,11,2,2,38,5,39,0,1,1
8,2,9,4,2,38,3,39,1,1,0
27,3,9,2,11,38,0,29,1,1,0
18,2,11,2,10,38,0,54,1,1,1
31,2,15,6,0,38,1,49,0,1,0
7,2,15,4,13,38,1,73,1,0,1
9,2,15,4,13,38,1,73,1,0,1
36,2,1,2,6,38,0,47,1,1,1
7,2,15,2,11,38,0,39,1,1,1
14,4,12,0,9,38,1,59,1,1,0
38,5,9,2,9,38,0,14,1,1,1
9,2,11,5,12,38,3,39,0,1,0
16,2,11,0,6,38,4,39,0,0,0
12,2,8,2,6,38,0,47,1,1,1
39,1,11,0,3,38,1,39,0,1,0
28,2,11,3,0,38,4,29,0,1,0
2,2,11,4,5,38,3,14,1,1,0
17,2,11,2,2,38,0,39,1,1,0
6,2,11,2,11,38,0,39,1,1,0
6,2,15,4,0,38,1,39,0,1,1
7,2,11,4,0,38,1,39,0,1,0
16,2,15,2,13,38,0,39,1,1,0
16,2,6,0,2,38,4,54,1,1,0
28,2,5,4,6,38,4,41,0,1,0
47,2,1,2,2,38,0,47,1,1,0
3,2,11,4,5,38,1,39,1,1,0
23,2,15,0,6,38,1,39,1,1,0
14,5,9,2,9,38,5,34,0,1,1
15,5,9,4,0,38,1,36,1,1,0
26,2,15,0,6,38,4,39,0,0,0
2,2,1,5,2,38,3,39,1,0,0
5,2,1,6,11,38,3,34,0,0,0
10,2,1,2,11,38,3,34,1,0,0
5,2,11,4,0,38,2,39,1,0,0
42,1,6,2,7,38,0,39,1,1,1
24,2,11,2,11,38,0,39,1,1,1
46,5,10,2,3,38,0,49,1,1,1
17,2,9,4,5,38,3,39,1,1,0
21,2,11,4,5,38,1,39,0,0,0
2,2,11,4,7,38,4,39,1,0,0
31,2,3,5,6,38,2,47,1,0,0
50,4,15,2,4,38,0,43,1,1,0
6,2,15,4,11,38,1,44,1,1,0
20,2,9,2,3,38,0,39,1,1,1
18,3,9,2,9,38,0,44,1,1,1
7,2,11,2,2,38,0,39,1,1,1
39,1,11,6,0,38,1,39,0,1,0
38,2,15,0,3,38,1,39,1,1,0
18,2,11,2,2,38,0,39,1,1,1
26,2,11,5,5,38,4,44,0,0,0
27,2,11,4,2,38,1,59,1,0,0
1,2,6,4,7,38,3,34,1,0,0
45,2,9,2,2,38,0,49,1,1,1
25,4,9,2,11,38,0,59,1,1,1
44,2,13,5,13,38,1,39,1,0,1
15,2,0,4,2,38,1,49,0,0,1
14,2,11,2,11,38,0,39,1,1,1
43,2,0,0,4,38,1,47,1,1,0
10,1,11,2,0,38,0,37,1,1,1
31,3,5,2,2,38,0,49,1,1,1
51,2,12,4,9,38,1,39,0,1,1
50,1,10,4,9,38,1,49,0,1,1
14,2,9,2,3,38,0,39,1,1,1
25,2,9,2,7,38,0,34,1,0,0
7,2,11,4,5,38,4,39,0,0,0
8,0,15,4,3,38,1,39,1,0,0
9,2,15,4,11,38,1,36,0,0,0
16,2,11,0,6,38,4,39,0,0,0
25,2,5,5,6,38,4,39,0,0,0
3,2,11,4,0,38,3,39,0,0,0
2,2,11,4,6,38,3,39,0,0,0
17,2,11,2,6,38,0,39,1,0,0
26,2,9,5,3,38,4,39,1,1,1
5,2,11,0,6,38,3,39,0,1,0
34,2,9,2,9,38,0,49,1,1,1
3,2,15,4,11,38,3,11,0,1,0
26,2,11,2,2,38,0,54,1,1,0
4,2,15,4,11,38,3,12,0,1,0
31,5,9,2,3,38,0,37,1,1,1
19,2,11,0,6,38,1,55,1,1,1
10,2,5,2,13,38,0,44,1,1,0
17,1,11,2,13,38,0,44,1,1,1
24,1,12,2,9,38,0,49,1,1,1
22,2,11,2,13,38,0,55,1,1,1
37,2,15,2,5,38,0,39,1,0,0
6,2,9,4,11,38,3,24,0,0,0
17,2,11,2,7,38,0,29,1,0,0
7,5,7,2,10,38,0,49,1,1,1
23,2,0,5,13,38,3,34,1,1,0
48,2,6,6,11,38,1,39,0,1,0
16,2,11,0,0,38,4,39,0,0,0
26,4,11,4,2,38,1,34,1,1,0
27,2,11,4,2,38,3,39,1,1,1
31,2,15,2,5,23,5,39,0,1,1
32,2,11,2,2,38,0,42,1,1,1
38,2,6,2,12,38,5,22,0,1,0
22,4,11,2,11,38,0,69,1,1,0
30,4,15,2,12,38,0,39,1,0,1
1,2,2,4,5,38,3,19,1,0,0
5,2,11,2,11,38,2,37,0,1,1
31,2,0,2,6,38,0,39,1,0,0
2,2,2,4,5,38,3,51,0,0,0
26,2,6,0,13,38,1,39,1,0,0
27,2,15,2,5,38,0,59,1,1,0
14,2,11,2,2,38,0,39,1,1,0
24,2,11,2,2,38,0,44,1,1,0
22,2,15,2,6,38,0,49,1,1,1
11,2,11,2,7,38,0,49,1,1,0
11,2,15,2,6,38,0,39,1,1,1
57,3,15,2,3,38,0,34,1,1,1
15,1,12,4,9,38,1,39,0,1,0
12,2,15,2,2,38,0,49,1,1,0
20,2,1,2,2,38,0,24,1,1,0
0,2,6,4,5,38,3,14,1,1,0
24,2,9,0,9,38,1,44,1,1,1
11,2,7,5,7,38,1,39,1,1,1
15,2,9,2,9,38,0,59,1,1,1
14,4,11,2,3,38,0,49,1,1,1
19,2,11,4,6,38,1,47,0,0,1
32,2,11,0,7,38,3,39,0,0,0
21,2,11,2,6,38,0,39,1,1,0
21,2,11,2,6,38,5,39,0,1,0
31,2,1,2,6,38,0,39,1,0,0
30,2,11,2,2,38,0,44,1,1,1
2,2,2,4,0,38,3,8,1,1,0
27,2,11,5,6,38,3,39,1,0,0
32,2,11,6,6,38,4,39,0,0,0
5,2,11,4,11,38,3,39,0,0,0
25,2,11,4,6,38,4,39,0,0,0
22,2,11,5,6,38,1,39,1,0,0
33,2,11,2,2,38,0,39,1,1,1
38,2,11,6,6,38,4,43,0,0,0
10,2,9,0,5,38,3,39,1,0,0
17,2,1,3,2,38,1,54,1,0,1
39,2,5,2,2,38,0,25,1,1,1
28,4,5,2,3,38,0,54,1,1,1
1,2,0,4,13,38,3,39,1,1,0
3,2,11,4,6,38,3,39,1,0,0
2,2,11,4,5,38,3,39,1,0,0
42,2,1,0,7,38,1,34,0,0,0
1,2,11,4,6,38,3,39,1,0,0
32,2,5,2,6,38,0,39,1,0,1
22,2,11,2,5,38,0,44,1,1,1
42,2,11,2,2,38,0,49,1,1,1
11,4,11,0,4,38,1,39,1,1,0
51,2,11,6,3,38,1,9,0,1,1
30,2,11,2,2,38,0,39,1,1,1
4,2,11,4,7,38,3,39,0,1,0
39,2,0,6,6,38,4,39,0,0,0
45,2,9,2,3,38,0,39,1,1,1
35,4,15,2,4,38,0,59,1,1,0
10,5,15,2,13,38,0,39,1,1,0
30,2,11,2,2,38,0,55,1,1,1
5,2,15,4,5,38,3,35,0,1,0
2,2,11,4,7,38,3,19,0,1,0
28,2,11,2,6,38,0,39,1,0,0
8,2,11,4,5,38,3,39,1,0,0
24,2,9,2,3,38,0,39,1,1,1
0,2,1,4,7,38,3,11,1,1,0
7,2,11,2,7,38,5,29,0,1,0
13,0,6,2,12,38,0,39,1,1,1
27,2,9,2,3,38,0,39,1,1,1
49,4,11,6,11,38,1,39,1,1,0
23,2,11,2,7,38,0,34,1,1,0
46,2,9,2,11,38,0,39,1,1,0
2,2,15,4,7,38,3,14,0,1,0
19,2,9,0,3,38,4,39,0,1,1
27,4,12,2,9,38,0,39,1,1,1
48,2,12,2,11,38,0,39,1,1,1
3,2,11,4,6,38,3,39,1,0,0
28,1,1,2,7,38,0,49,1,0,1
5,2,11,4,13,38,3,23,1,0,0
39,2,4,2,6,38,0,39,1,0,0
4,2,11,4,6,38,1,43,1,1,0
43,2,9,2,3,38,0,49,1,1,1
15,2,11,2,13,38,0,49,1,0,0
26,2,11,2,2,38,0,39,1,1,1
22,2,5,2,13,38,0,39,1,1,0
22,1,15,2,3,38,0,39,1,1,1
46,2,11,2,13,38,0,34,1,1,1
39,2,11,2,2,38,0,39,1,1,0
10,2,8,2,0,38,5,34,0,1,1
14,5,9,4,0,38,4,39,0,0,0
16,2,15,4,9,38,1,39,1,0,0
18,2,15,4,9,38,1,39,0,0,0
20,2,11,2,2,38,0,39,1,1,0
10,2,9,4,3,38,1,39,0,1,0
2,2,11,5,0,38,4,29,0,1,0
2,2,11,4,11,38,1,34,1,1,0
38,2,0,3,2,38,1,49,1,1,1
27,2,9,2,9,38,0,39,1,1,1
4,2,8,4,7,38,3,19,0,1,0
19,2,7,2,6,38,0,49,1,0,0
20,2,11,0,7,38,1,39,1,1,0
26,2,11,0,12,38,1,39,0,1,0
21,2,11,2,2,38,0,39,1,0,1
33,2,9,4,3,38,1,39,1,1,1
12,2,9,4,2,38,1,39,1,1,0
14,2,15,6,0,38,4,39,0,1,0
25,2,11,6,11,38,4,39,0,0,0
3,2,15,4,7,38,3,39,0,1,0
11,2,1,2,13,38,0,49,1,1,1
24,2,11,4,6,38,4,39,0,1,0
28,2,12,2,3,38,0,39,1,1,1
38,2,4,0,7,38,4,24,1,0,0
29,2,15,0,0,38,1,23,0,1,0
34,2,6,6,2,38,1,29,1,1,0
13,2,9,4,11,38,1,54,1,1,1
17,2,6,5,4,38,4,39,1,0,0
30,4,11,2,4,38,0,59,1,1,1
7,2,15,4,7,38,1,34,1,1,0
12,2,11,4,11,38,1,39,0,1,0
23,2,11,0,0,38,4,29,0,1,0
36,2,5,0,6,38,1,39,0,1,0
12,2,11,2,6,38,0,39,1,1,1
23,2,11,0,0,38,1,39,0,1,0
13,2,15,2,11,38,0,39,1,1,0
4,2,0,2,4,38,0,29,1,1,0
30,2,11,0,6,38,4,39,0,1,0
15,2,11,4,6,38,3,39,1,1,0
18,1,15,2,9,38,0,39,1,0,1
38,2,15,2,0,38,0,39,1,1,1
7,2,15,4,11,38,2,34,1,1,0
13,2,11,2,2,38,0,49,1,1,1
16,2,15,2,6,38,0,39,1,0,1
14,5,11,2,4,38,0,39,1,1,1
27,4,11,2,4,38,0,59,1,1,1
4,2,1,2,5,38,0,39,1,1,0
49,2,5,2,7,38,0,19,1,0,0
15,2,1,0,13,38,3,44,1,0,0
32,2,11,2,11,38,0,47,1,1,1
33,2,11,0,6,38,4,43,0,0,0
7,2,11,4,5,38,3,39,0,0,0
7,2,11,4,4,38,3,49,1,0,0
9,2,15,2,13,38,0,39,1,1,0
20,2,0,2,13,38,0,34,1,1,0
21,2,12,2,9,38,0,39,1,0,1
26,2,14,2,9,38,0,59,1,1,1
25,5,9,4,0,38,2,39,0,1,0
13,2,11,2,13,38,0,44,1,0,1
27,1,9,2,9,38,2,39,0,0,1
56,2,11,6,11,38,2,14,0,1,0
4,2,15,4,7,38,4,34,0,1,0
26,5,15,0,0,38,2,39,0,1,1
32,2,11,2,6,38,5,39,0,1,1
17,5,9,2,9,38,0,39,1,1,1
41,2,1,2,13,38,0,59,1,0,1
26,2,14,2,9,38,0,59,1,1,1
38,2,12,6,3,38,1,39,0,1,1
49,1,9,6,9,38,1,24,0,0,0
39,5,8,2,2,38,0,59,1,0,1
20,2,9,4,0,38,3,31,0,0,0
37,2,12,2,9,38,0,44,1,1,1
23,4,15,2,2,38,0,49,1,1,0
39,1,9,2,9,38,0,39,1,1,1
19,1,9,2,9,38,0,39,1,1,1
11,2,15,2,9,38,0,29,1,1,1
18,5,11,2,10,38,0,39,1,0,1
22,5,12,2,9,38,0,55,1,0,1
36,2,11,0,7,38,1,39,0,1,0
14,2,15,2,2,38,0,39,1,1,1
31,2,0,2,11,38,0,69,1,1,0
19,2,0,2,6,38,0,39,1,1,1
16,2,9,2,3,38,3,54,1,1,0
28,2,6,2,13,38,0,39,1,1,1
8,2,7,4,5,38,3,25,1,1,0
7,2,15,4,5,38,1,39,1,1,0
2,2,15,4,11,38,1,24,0,1,0
19,2,11,2,13,38,0,49,1,0,1
27,0,11,4,2,38,3,39,0,0,0
20,2,15,2,6,38,5,39,0,1,1
53,3,15,2,11,38,0,39,1,1,1
33,2,14,2,9,38,0,35,1,1,1
43,3,14,2,9,38,0,78,1,1,1
20,2,15,0,0,38,4,37,0,1,0
4,2,11,4,7,38,2,24,1,0,0
14,4,5,2,9,38,0,59,1,1,1
13,2,8,0,9,38,4,35,0,1,1
42,2,15,2,2,38,0,39,1,1,0
10,2,11,5,11,38,3,39,1,1,0
9,2,11,4,5,38,3,51,1,1,0
13,2,11,1,6,38,0,39,1,0,1
44,5,10,2,9,38,0,39,1,1,1
23,2,8,5,2,38,1,59,0,1,1
30,2,14,2,9,38,0,47,1,1,1
33,2,11,0,0,38,1,39,0,0,0
38,2,1,5,0,38,4,39,0,0,0
14,2,11,2,13,38,0,36,1,0,1
26,2,11,2,6,10,0,39,1,0,1
44,0,15,2,13,38,0,39,1,0,1
5,2,0,4,5,38,3,39,1,1,0
10,1,9,2,9,38,0,39,1,0,1
15,2,15,2,5,1,0,49,1,1,1
8,2,11,4,0,38,1,37,0,1,0
36,2,15,0,2,38,1,19,1,1,0
15,0,15,0,0,38,4,39,0,1,0
8,2,11,4,2,38,1,49,1,1,0
9,2,1,2,2,38,0,39,1,1,0
7,2,11,2,2,38,0,49,1,1,1
13,2,1,2,2,38,0,39,1,1,0
5,2,15,2,3,38,5,39,0,1,1
11,2,8,0,9,38,4,39,0,1,0
5,1,11,0,6,38,3,47,1,1,0
30,5,7,2,10,38,0,39,1,1,1
6,2,7,4,11,38,3,34,0,1,0
3,2,11,4,0,38,2,23,1,1,0
21,2,11,2,2,38,0,43,1,1,0
3,2,0,4,6,38,1,39,1,1,0
2,2,11,4,7,38,1,49,0,1,0
43,2,11,6,7,38,1,43,0,1,0
27,3,15,2,11,38,0,69,1,1,1
28,2,9,0,3,38,4,39,0,1,0
2,2,15,4,7,38,3,34,1,1,0
33,3,15,2,2,38,0,69,1,1,1
30,2,9,3,0,38,1,39,0,1,0
40,2,11,2,2,38,0,47,1,0,1
11,2,15,5,0,38,4,29,0,0,0
13,5,15,4,10,38,1,44,1,0,0
26,3,9,2,11,38,0,44,1,1,1
19,1,12,2,9,38,5,39,0,1,1
10,2,11,2,2,38,0,39,1,1,1
54,2,5,2,2,38,0,39,1,1,1
44,2,5,2,4,38,0,39,1,0,1
38,2,11,5,0,38,1,24,0,1,0
24,2,9,4,9,38,1,39,0,1,1
28,2,9,0,3,38,1,39,0,1,1
19,2,11,0,0,38,4,37,0,1,0
19,4,5,2,2,38,0,34,1,1,1
46,1,5,2,2,38,0,39,1,1,0
39,2,5,0,4,38,2,39,1,1,0
22,2,13,4,7,38,1,11,0,1,0
22,2,9,4,3,38,3,39,1,1,0
23,2,12,4,3,38,1,39,0,1,1
9,2,11,4,2,38,1,39,1,0,0
12,2,7,4,0,38,4,39,0,0,0
10,2,7,4,0,38,2,59,0,0,0
9,2,15,4,0,38,1,37,1,0,0
26,3,14,2,9,38,0,95,1,0,1
29,2,9,0,2,38,1,39,0,0,1
11,2,9,2,11,38,5,44,0,0,1
27,2,15,2,13,38,0,39,1,0,0
13,1,9,4,11,38,4,16,0,0,0
33,0,9,0,9,38,1,59,1,1,1
9,2,15,4,3,38,1,59,1,1,1
13,2,9,4,9,38,1,49,1,1,1
25,1,12,4,9,38,1,39,0,1,0
27,2,9,2,3,38,5,44,0,1,1
22,2,12,2,3,4,0,39,1,1,1
27,2,9,2,3,38,0,39,1,0,1
20,3,10,2,9,38,0,95,1,0,1
26,2,7,4,0,38,1,44,0,0,1
8,2,14,4,9,38,1,64,1,1,0
21,0,2,2,10,38,0,55,1,1,1
0,2,1,4,0,38,3,31,0,1,0
28,2,12,2,12,38,0,17,1,1,1
36,2,7,0,0,38,4,47,0,1,1
10,2,11,4,0,38,3,34,0,1,0
21,2,12,2,3,38,0,59,1,1,1
40,2,12,2,9,38,0,44,1,1,1
7,2,11,4,7,38,3,24,0,1,0
37,2,12,2,3,38,0,44,1,1,1
51,5,12,6,9,38,1,4,0,1,0
18,2,15,2,3,38,0,59,1,1,1
14,2,15,2,11,38,0,39,1,1,1
16,2,11,2,2,38,0,39,1,1,0
20,2,1,5,7,38,4,39,0,0,0
21,2,11,2,5,39,0,39,1,0,1
30,2,15,0,0,38,1,36,0,0,0
39,2,11,2,5,38,0,39,1,1,1
6,2,11,4,5,38,3,49,1,1,0
3,2,0,4,5,38,3,39,1,1,0
22,0,11,2,0,38,0,39,1,0,1
17,2,12,2,3,38,0,39,1,1,1
39,2,9,2,9,38,0,44,1,1,1
35,2,9,2,12,38,0,37,1,1,1
17,2,9,2,11,38,0,59,1,1,1
34,2,11,2,3,38,0,54,1,1,1
1,2,11,4,2,38,3,39,1,1,0
9,3,15,2,3,38,0,59,1,1,1
34,2,11,2,2,38,0,39,1,1,1
3,5,15,4,7,38,3,24,1,1,0
19,2,8,0,2,38,1,37,1,1,1
25,2,11,0,3,8,1,39,0,1,1
27,3,9,2,3,38,0,44,1,1,1
16,2,15,2,12,38,0,39,1,0,1
55,2,1,0,7,38,1,34,0,0,0
31,2,11,4,7,38,1,51,1,0,0
5,2,11,4,7,38,1,78,1,0,0
37,2,11,5,7,38,4,19,0,0,0
34,2,1,4,7,38,1,39,0,0,0
17,2,15,4,7,38,1,29,1,0,0
30,2,15,5,9,38,1,39,1,0,0
24,2,2,0,6,38,1,39,0,0,0
19,2,11,3,7,38,1,39,1,0,0
30,2,11,4,7,38,1,39,1,0,0
6,2,9,4,3,38,1,59,1,1,0
26,2,12,4,9,38,1,49,1,1,1
16,2,12,4,3,38,1,49,1,1,1
20,2,9,4,3,38,1,59,1,0,1
19,4,9,4,9,38,1,29,0,0,1
28,1,12,2,9,38,5,49,0,0,1
20,2,15,0,0,38,4,24,0,1,1
30,2,15,2,9,38,0,39,1,1,1
19,2,9,2,3,38,0,54,1,1,1
19,2,12,2,7,38,0,39,1,1,1
25,2,9,2,0,38,5,39,0,0,1
23,5,11,0,7,38,1,47,0,0,0
21,5,15,2,3,37,5,39,0,0,1
17,2,11,2,0,21,0,39,1,1,1
29,2,10,2,11,38,0,39,1,1,1
6,2,9,4,0,38,4,39,0,0,1
7,3,11,4,7,38,1,49,1,0,1
16,2,9,5,3,38,4,39,0,0,0
14,2,11,0,0,38,1,39,0,1,0
23,2,15,2,9,38,0,39,1,1,1
22,2,15,0,9,38,1,44,0,1,1
19,2,9,2,3,8,0,54,1,1,1
20,2,9,2,11,38,0,39,1,1,1
18,4,11,2,2,38,5,39,0,0,1
19,1,9,2,0,10,5,34,0,1,1
4,2,5,4,2,38,3,39,1,1,0
38,3,9,2,11,38,0,59,1,1,1
15,2,2,2,11,38,0,39,1,1,1
17,0,9,2,10,38,0,53,1,1,1
30,2,15,2,9,33,0,39,1,1,1
0,2,0,4,7,1,3,9,1,1,0
26,2,9,2,3,38,0,49,1,1,1
20,2,7,2,9,38,5,12,0,1,1
36,2,11,2,9,38,0,39,1,1,1
12,2,9,4,2,38,1,39,1,1,1
7,2,11,2,6,38,5,23,0,1,1
32,2,9,2,6,38,0,39,1,1,1
18,2,15,0,11,38,4,29,0,1,0
11,4,9,4,9,38,1,3,0,1,0
27,2,9,2,3,38,0,49,1,0,1
37,2,15,0,3,10,4,39,0,1,1
9,2,1,2,3,38,0,39,1,1,0
12,2,11,2,2,38,0,39,1,1,1
40,4,11,2,2,38,0,47,1,1,1
22,2,15,0,0,38,4,34,0,1,0
0,2,1,4,8,38,3,8,0,1,0
43,2,11,0,0,38,2,39,0,1,1
32,4,0,4,2,38,1,31,1,0,0
37,2,11,2,13,38,0,39,1,0,1
5,2,11,4,7,38,3,39,1,0,0
35,2,9,2,9,38,0,39,1,1,1
16,2,15,4,7,38,1,34,1,1,0
17,2,9,4,0,38,1,39,0,1,0
16,2,9,4,3,38,1,39,0,1,1
22,2,9,2,3,38,0,69,1,1,1
14,2,6,2,5,38,0,47,1,0,0
22,2,0,6,6,38,1,39,1,0,0
23,2,1,5,6,38,1,35,1,0,0
19,2,11,5,6,38,1,35,0,0,0
20,2,11,4,0,38,3,37,1,1,1
30,2,11,5,2,38,4,39,1,0,1
28,2,1,6,7,38,1,19,0,0,0
7,2,9,4,9,38,1,39,1,0,0
10,0,9,4,3,38,1,47,1,0,1
17,3,11,0,2,38,1,49,1,0,0
10,2,9,4,0,38,1,39,0,0,0
10,2,8,4,11,38,1,49,1,1,1
37,2,0,2,5,38,0,39,1,1,0
4,4,15,4,7,38,3,29,1,1,0
29,2,8,2,3,38,0,39,1,1,1
15,2,11,2,2,38,0,39,1,1,1
15,2,11,2,6,38,0,39,1,1,1
14,3,9,2,11,38,0,49,1,1,1
32,2,11,2,2,38,0,39,1,1,1
12,0,15,2,12,38,0,39,1,1,1
29,3,9,2,11,38,0,44,1,1,1
29,4,15,2,9,38,0,34,1,1,1
37,2,15,2,9,38,0,39,1,1,1
15,2,9,4,9,38,3,39,1,1,1
27,2,11,0,5,38,1,47,0,1,1
24,2,15,2,2,38,0,39,1,1,1
12,2,0,5,11,38,4,39,0,1,0
31,3,0,2,3,38,0,39,1,1,1
8,3,15,4,11,38,3,34,0,1,0
0,3,6,4,11,38,3,39,0,1,0
39,2,6,2,11,38,0,39,1,1,1
18,4,11,2,13,38,0,64,1,1,1
21,2,9,2,3,38,0,62,1,1,1
8,2,5,0,2,38,3,44,1,1,0
29,2,15,2,2,38,0,59,1,1,1
19,2,9,2,3,38,0,44,1,0,1
27,0,8,2,10,38,0,47,1,1,1
16,2,11,2,9,38,0,85,1,1,0
45,2,1,6,5,38,1,39,0,0,0
4,2,11,4,2,38,1,31,1,0,0
11,2,15,4,7,38,1,59,1,0,0
10,5,9,2,10,38,5,47,0,0,0
30,2,8,4,9,38,1,39,0,1,1
39,1,12,0,9,38,1,39,0,1,1
26,2,9,4,11,38,1,49,1,1,0
42,1,0,2,7,38,5,29,0,1,1
8,2,9,2,9,38,5,39,0,0,1
33,2,15,0,3,38,1,39,1,1,0
30,2,11,2,7,38,0,39,1,1,1
52,2,1,2,9,38,0,44,1,0,1
11,2,9,4,2,38,3,39,1,0,0
30,1,11,5,0,38,4,39,0,0,0
6,2,11,4,2,38,3,39,1,0,0
9,2,11,4,5,38,3,47,1,0,0
11,5,11,4,0,38,3,39,0,0,0
36,1,11,2,13,38,0,39,1,0,1
41,0,9,2,3,38,0,39,1,0,1
30,0,9,2,3,38,0,39,1,0,1
7,2,15,4,0,38,3,24,0,0,0
20,3,9,4,7,38,1,49,0,1,1
24,2,15,2,0,38,5,39,0,0,1
17,2,9,2,11,38,0,39,1,1,1
34,1,9,2,9,38,0,25,1,1,0
27,2,15,5,6,38,1,39,1,0,0
41,2,9,2,3,38,0,49,1,1,1
32,2,12,2,11,38,0,49,1,1,1
2,2,11,1,0,38,5,24,0,1,0
11,2,11,0,3,38,1,39,0,1,1
29,2,9,2,3,38,0,39,1,1,1
20,2,9,4,11,38,1,43,0,1,0
23,2,15,4,11,38,1,43,0,1,0
37,0,15,0,0,38,1,39,0,1,0
32,5,12,2,11,38,0,78,1,1,1
30,2,14,2,3,38,0,44,1,1,1
10,2,15,2,3,38,0,39,1,1,0
25,5,14,0,9,38,4,39,0,1,1
28,2,8,0,7,38,1,7,0,1,0
19,2,11,2,4,38,0,39,1,1,1
22,2,7,5,2,38,1,39,1,1,1
8,2,15,0,3,38,4,24,0,1,0
18,2,9,2,11,38,0,39,1,1,1
27,2,11,0,11,38,1,49,1,1,0
13,2,15,0,0,38,1,54,0,1,0
16,2,11,2,6,25,0,39,1,0,1
8,2,2,2,6,25,2,39,1,0,0
16,2,9,2,0,38,5,29,0,0,1
27,2,8,2,5,38,0,39,1,0,1
13,2,7,3,11,38,1,39,0,0,0
